Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl,recovery_0_100,synthetic_isi_score,overlay_v1,overlay_v2,overlay_v3,overlay_v4,recovery_state,isi_rank,recovery_rank,overlay_rank
2023-01-31,7426.6357421875,-0.0087718292103385,-125691616501.07,-0.033171902382193,0.1575629679702161,0.132915436341992,6839.341796875,0.1575629679702161,-0.0160810345675369,0.1736440025377531,0.0033899171198789,-0.0190909214808149,8117.8896484375,-0.0851519220125208,7426.6357421875,0.0,BBCA.JK,WEAK,2023-01,,,,,,0.0818872820344359,0.0894334165229302,0.0669416247927498,False,False,0.0314284042205452,-0.6204249324179217,0.159790890663149,0.5632122244500609,-0.0388933109103742,0.6384444576190608,-0.175796297792171,-0.0470167285066741,51.66666666666666,52.54237288135594,8,10.227118644067797,12.454237288135594,14.68135593220339,16.90847457627119,WATCH,1.0,1.0,1.0
2023-02-28,7667.61669921875,0.0324481993458143,99105210646.64,-0.0554667492068479,0.0712389559224688,0.1079233491244118,6843.23876953125,0.0712389559224688,-0.0467154526889039,0.1179544086113728,-0.0218466819758152,-0.0556895939263802,8117.8896484375,-0.0554667492068479,7426.6357421875,0.0324481993458143,BBCA.JK,WEAK,2023-02,,,,,,0.0520961775399619,0.0650103101278846,0.0553067110824645,False,False,0.0195966064148321,-0.3257849412461385,-0.1191954354201689,0.4732060113438026,-0.272665301544164,0.7283320964042234,-0.43149332067442,-0.1092687729529901,44.99999999999999,45.76271186440678,8,9.888135593220339,11.776271186440677,13.664406779661018,15.552542372881357,WATCH,1.0,1.0,1.0
2023-03-31,7820.87939453125,0.0199883094479822,23353225981.860016,0.0438476108597118,0.0479228346089901,0.1234783358911841,6805.27685546875,0.0479228346089901,-0.0334508959153659,0.0813737305243561,0.0504663243256765,-0.0365806780870167,8117.8896484375,-0.0365871263060858,7426.6357421875,0.0530850934433504,BBCA.JK,WEAK,2023-03,,,,,,0.0437159569407242,0.008498709303249,0.021140345259251,False,False,0.0331491826097055,0.1827672083845083,0.3989968555433104,0.5017063494338421,-0.0122109833613684,0.9215185575277902,-1.1070580086207438,0.1629435898669028,33.333333333333336,33.89830508474577,8,9.294915254237289,10.589830508474577,11.884745762711866,13.179661016949154,AVOID,1.0,1.0,1.0
2023-04-30,8089.02392578125,0.0342857264155613,6630760793.080002,0.089190880849455,0.0530603472743422,0.1405455180100943,6915.7158203125,0.0530603472743422,-0.025803233023538,0.0788635802978803,0.0780240133780272,-0.0025101502264758,8117.8896484375,-0.0035558160933865,7667.61669921875,0.0549593495727866,BBCA.JK,ACCUMULATE,2023-04,,,,,,0.0082191808705315,-0.0342857264155613,0.0077786191356286,False,False,-0.0,0.2342592345832234,0.714855395500853,0.7180064062969961,0.2833355008259619,0.998175549630433,-1.2469043792163248,0.3319787824455859,30.000000000000004,30.508474576271194,8,9.125423728813558,10.25084745762712,11.376271186440679,12.50169491525424,AVOID,1.0,1.0,1.0
2023-05-31,8089.02392578125,0.0,-92829519272.01,0.0549593495727867,-0.0035558160933865,0.1957330782254556,6633.26123046875,-0.0035558160933865,-0.0632724126943652,0.0597165966009787,0.0856432912171146,-0.0191469836969016,8117.8896484375,-0.0035558160933865,7820.87939453125,0.0342857264155614,BBCA.JK,WEAK,2023-05,,,,,,0.0136238849152516,-0.0083566102198364,0.0172213998771677,False,False,0.0109290638648269,-0.208294418099389,0.710978737475451,0.4678882922518864,-0.2117968870069709,1.122946783733093,-1.17247732629281,0.1059555329332178,33.333333333333336,33.89830508474577,8,9.294915254237289,10.589830508474577,11.884745762711866,13.179661016949154,AVOID,1.0,1.0,1.0
2023-06-30,8178.40625,0.0110498281422894,54277173184.22999,0.0457144059424763,0.0915664842846368,0.292321419023325,6661.87890625,0.0915664842846368,-0.0275508286916357,0.1191173129762726,0.066785987931608,0.0594007163752938,8178.40625,0.0,8089.02392578125,0.0110498281422894,BBCA.JK,WEAK,2023-06,,,,,,-0.0368271831921513,0.0312179241656567,0.0175000795540226,False,False,-0.0027398267356681,-0.6662956330495694,0.3135160647335073,0.5560778519400911,0.1375746155629715,1.0727556604355049,-0.985566643075868,-0.07941750285809,46.66666666666666,47.45762711864407,8,9.972881355932204,11.945762711864408,13.91864406779661,15.891525423728815,WATCH,1.0,1.0,1.0
2023-07-31,8156.06005859375,-0.0027323405958527,15878724172.050003,0.0082872956524264,0.0982173277009812,0.2712557093298673,6931.35888671875,0.0982173277009812,0.0134540855796669,0.0847632421213142,0.0060253365418012,-0.0343540708549583,8178.40625,-0.0027323405958526,8089.02392578125,0.0082872956524263,BBCA.JK,WEAK,2023-07,,,,,,-0.0428571580194516,0.0490399714249896,0.0072974032165848,False,False,0.0054494944250526,-0.9519522196478328,-0.1622176178535244,0.4525701190232357,-0.1533406917404028,0.9236306754847348,-1.2111881937691549,-0.3801898159967157,68.33333333333333,69.49152542372882,9,12.02457627118644,15.049152542372882,18.07372881355932,21.098305084745764,ACCUMULATE,1.0,1.0,1.0
2023-08-31,8200.75,0.0054793541348634,27572353883.390003,0.0138120588149897,0.0695305101565093,0.1457227470272846,6953.259765625,0.0695305101565093,0.0160773282650323,0.0534531818914769,-0.0344294507589724,-0.0313100602298372,8200.75,0.0,8156.06005859375,0.0054793541348634,BBCA.JK,WEAK,2023-08,,,,,,-0.0222840910266766,0.0752981457992227,0.0069331364492623,False,False,-0.0396598386834887,-0.6233029019579619,-0.4328413071718262,0.2969648843280084,-0.1786764304989061,0.9350003190054956,-1.0009335283429464,-0.37541128175752,71.66666666666667,72.8813559322034,9,12.19406779661017,15.38813559322034,18.58220338983051,21.77627118644068,ACCUMULATE,1.0,1.0,1.0
2023-09-30,7887.91650390625,-0.0381469373037527,-84301548865.39,-0.0355191142643164,0.0085715564699637,0.0569051643620055,6939.89208984375,0.0085715564699637,0.0197810077729347,-0.011209451302971,-0.0772510621886363,-0.0646626331944479,8200.75,-0.0381469373037527,7887.91650390625,0.0,BBCA.JK,WEAK,2023-09,,,,,,0.0656282054144384,0.1478651915593228,0.023183610931794,False,False,-0.0085715564699637,-0.4947098048221869,-0.4332330755233176,-0.1817268281423871,-0.7139250070513525,0.7018471373556224,-0.8068853375877971,-0.4668092641960438,72.1311475409836,73.33333333333333,9,12.216666666666665,15.433333333333334,18.65,21.866666666666667,ACCUMULATE,1.0,1.0,1.0
2023-10-31,7820.87939453125,-0.008498709303249,-89019735788.55,-0.0410959043526576,-0.0331491826097055,0.0181522575235051,6752.2109375,-0.0331491826097055,-0.0236425103432187,-0.0095066722664868,-0.015249897509466,0.0017027790364841,8200.75,-0.0463214468760479,7820.87939453125,0.0,BBCA.JK,WEAK,2023-10,,,,,,0.0881205338025088,0.1313985974318897,0.0222772566598645,False,False,0.0250695871880445,-0.3483215169666103,-0.0483484168732994,-0.0612649071473284,0.2267017371597932,0.9187523944161738,-0.7410554738029613,-0.1826893352457554,50.81967213114754,51.66666666666667,9,11.133333333333333,13.266666666666667,15.399999999999999,17.533333333333335,WATCH,1.0,1.0,1.0
2023-11-30,8021.9873046875,0.0257142323786343,78128361067.31,-0.0217983349464987,-0.0082873560158589,-0.0118137037953526,7080.7412109375,-0.0082873560158589,0.067460026813557,-0.0757473828294159,-0.0401323897077969,-0.0662407105629291,8200.75,-0.0217983349464987,7820.87939453125,0.0257142323786343,BBCA.JK,WEAK,2023-11,,,,,,0.0954551065427398,0.0560884339358483,0.0319577632594973,False,False,0.0497467017669971,-0.2410406940305807,0.1834857053942043,-0.1550561059983146,-0.0773820525065335,1.1303983153695711,-0.5972031787588171,-0.1157362409171109,50.0,50.81967213114753,9,11.090983606557376,13.181967213114753,15.272950819672129,17.363934426229505,WATCH,1.0,1.0,1.0
2023-12-31,8441.9462890625,0.0523509908984278,200890630802.44,0.0702377852100595,0.0322238870271942,0.1267409993568966,7272.796875,0.0322238870271942,0.0917035535090338,-0.0594796664818395,0.0222680501123853,0.0162677163475764,8441.9462890625,0.0,7820.87939453125,0.0794113888222763,BBCA.JK,WATCH,2023-12,,,,,,0.0880131299140515,0.0742300290542949,0.0305033558197666,False,False,0.01570691895325,-0.023657689052512,0.5598956494023594,0.0895088802853656,0.2939929258088123,1.1534541944086176,-0.5985384297577453,0.148318613767134,24.193548387096776,24.590163934426226,9,9.77950819672131,10.559016393442622,11.338524590163933,12.118032786885244,AVOID,1.0,1.0,1.0
2024-01-31,8576.6591796875,0.0159575631036099,15026852946.50001,0.0966361641741628,0.0515689092615962,0.1548511974227058,7207.94091796875,0.0515689092615962,0.0399030025382125,0.0116659067233837,0.029142718740202,0.0711455732052233,8576.6591796875,0.0,8021.9873046875,0.069143948242836,BBCA.JK,ACCUMULATE,2024-01,,,,,,0.0474602896914095,0.0914948808200453,0.0188378656188392,False,False,0.0329113012462094,0.0650922665254444,0.3506196198786647,0.1679915196435039,0.5427220211778505,1.1450864265156535,-0.7262673964517555,0.1399573323225429,27.41935483870968,27.86885245901639,9,9.943442622950819,10.886885245901638,11.830327868852457,12.77377049180328,AVOID,1.0,1.0,1.0
2024-02-29,8868.5341796875,0.0340313161436169,145389998868.37,0.1055283239485227,0.0814296472502515,0.1566220023219353,7316.11083984375,0.0814296472502515,0.0521843115962077,0.0292453356540438,0.0722875060885679,0.0175794289306601,8868.5341796875,0.0,8441.9462890625,0.0505319361220875,BBCA.JK,ACCUMULATE,2024-02,,,,,,-0.043520971586527,0.0651265902273209,0.0181968523776773,False,False,0.0419286676506858,-0.0880122768226288,0.6908227393338958,0.4856413655779186,0.3419965217179512,1.1888976409347094,-0.8417307475369499,0.2279979892870639,28.57142857142857,29.032258064516125,9,10.001612903225805,11.003225806451612,12.004838709677419,13.006451612903225,AVOID,1.0,1.0,1.0
2024-03-31,9256.6533203125,0.0437636178382159,44468973468.09001,0.0965070143013757,0.1735232384531992,0.1835821591604154,7288.81298828125,0.1735232384531992,0.0502775682849783,0.1232456701682209,0.0943048198008933,0.0940003345141771,9256.6533203125,0.0,8576.6591796875,0.0792842674960737,BBCA.JK,BUY,2024-03,,,,,,-0.0151132667715463,0.0242131475949195,0.014110013732156,False,False,-0.0280611235013292,0.0771601990180663,0.5687373984498185,0.8316319286195264,0.685536545001068,1.1329914446488611,-1.1596614670533816,0.3126831727590394,25.396825396825395,25.806451612903224,9,9.84032258064516,10.680645161290322,11.520967741935483,12.361290322580645,AVOID,1.0,1.0,1.0
2024-04-30,9003.9912109375,-0.0272951898091037,-28656671734.580025,0.0498249985567889,0.151276059471463,0.1131121991418613,7234.19677734375,0.151276059471463,0.0713819287201067,0.0798941307513563,0.0461823688968334,-0.0433515394168646,9256.6533203125,-0.0272951898091037,8868.5341796875,0.015273891773485,BBCA.JK,BUY,2024-04,,,,,,0.0462286145680687,0.0439024051330964,0.0385249100645772,False,False,-0.0594595979699015,-0.4194700713859415,0.2035471659508363,0.4615292821351731,-0.5747460193153753,0.9469969996381534,-0.6885771622443279,-0.0988033333594672,42.85714285714286,43.54838709677419,9,10.727419354838709,12.454838709677418,14.182258064516128,15.90967741935484,WATCH,1.0,1.0,1.0
2024-05-31,8498.6640625,-0.0561225723791977,375743419089.77,-0.0417058907022821,0.0594212805016485,0.0506414791793543,6970.73583984375,0.0594212805016485,-0.0155358553316179,0.0749571358332664,0.0055015679544508,-0.0049369949180898,9256.6533203125,-0.0818858859226361,8498.6640625,0.0,BBCA.JK,WEAK,2024-05,,,,,,0.10411631847577,0.0795907892575675,0.0514095048381955,False,False,0.068010182389863,-0.5605078682262515,-0.1572449700785337,0.1412583662633846,-0.4497428240977852,0.7506452680639788,-0.5053467787992003,-0.2825831385284572,53.968253968253975,54.83870967741936,9,11.291935483870967,13.583870967741936,15.875806451612902,18.16774193548387,WATCH,1.0,1.0,1.0
2024-06-30,9118.837890625,0.0729730959553385,321032929342.74,-0.0148882565781179,0.0801819365327507,0.1149895972243981,7063.5771484375,0.0801819365327507,-0.0287674370889809,0.1089493736217317,0.016013323721154,0.0339922377884652,9256.6533203125,-0.0148882565781179,8498.6640625,0.0729730959553385,BBCA.JK,ACCUMULATE,2024-06,,,,,,0.0387409126190804,-0.0207487349805413,0.067762377342597,False,False,0.0340631787927934,0.4504490451682658,0.1143345523164663,0.3869510850150017,0.2719579807700011,1.10467484028782,-0.2822087484193157,0.2458002194834885,26.984126984126988,27.41935483870968,9,9.920967741935483,10.841935483870968,11.76290322580645,12.683870967741935,AVOID,1.0,1.0,1.0
2024-07-31,9440.408203125,0.0352643962264758,71011108354.8,0.0484692823397436,0.1007092628191588,0.1574716389168784,7255.76220703125,0.1007092628191588,0.0066345284467144,0.0940747343724444,0.0454882423775686,-0.0148746392492873,9440.408203125,0.0,8498.6640625,0.1108108443514559,BBCA.JK,BUY,2024-07,,,,,,-0.0024389591368574,-0.0819054786040869,0.0663817440376952,False,False,0.0048426912853792,0.3005020682538303,0.2858255680701157,0.2688229014518256,-0.2427771427094602,1.0460231887031646,-0.3734193638372432,0.1680432205328786,31.746031746031743,32.258064516129025,9,10.162903225806451,11.325806451612902,12.488709677419353,13.651612903225805,AVOID,1.0,1.0,1.0
2024-08-31,9486.34765625,0.0048662570660655,-24283705187.040024,0.1162163354718435,0.0696635389845528,0.1567658636405207,7670.73291015625,0.0696635389845528,0.0484713911633511,0.0211921478212016,0.0157969412507319,-0.0728825865512428,9486.34765625,0.0,9118.837890625,0.0403022589098588,BBCA.JK,WEAK,2024-08,,,,,,-0.0273757963494496,-0.2194373188351899,0.0341187494962975,False,False,-0.0,-0.4472931954091327,0.3099961266411921,0.0572071681050611,-0.4235988740969744,1.0490112386529584,-0.6552973294313565,-0.137637307362203,52.38095238095239,53.22580645161291,9,11.211290322580645,13.422580645161291,15.633870967741935,17.845161290322583,WATCH,1.0,1.0,1.0
2024-09-30,9486.34765625,0.0,72379565310.14001,0.0403022589098589,0.0248139719604132,0.2026430111870703,7527.92919921875,0.0248139719604132,0.0328059193344574,-0.0079919473740441,-0.0254366777539767,-0.0291840951952457,9486.34765625,0.0,9440.408203125,0.0048662570660655,BBCA.JK,WEAK,2024-09,,,,,,-0.0618872147796381,-0.1725976539524663,0.0191106644026601,False,False,-0.0073170848050565,-0.7720893692801902,-0.4030338369509435,-0.1938710811084912,-0.283042357643699,0.8771402125522539,-0.9715083261763516,-0.5167662464730435,74.60317460317461,75.80645161290323,9,12.34032258064516,15.680645161290323,19.020967741935483,22.361290322580647,ACCUMULATE,1.0,1.0,1.0
2024-10-31,9417.439453125,-0.0072639339840766,41077712786.98,-0.0024330250880885,0.0459183302717207,0.2041407338041991,7574.01904296875,0.0459183302717207,0.0469744293781535,-0.0010560991064327,-0.0462956582417896,0.0069358482676114,9486.34765625,-0.0072639339840766,9417.439453125,0.0,BBCA.JK,WEAK,2024-10,,,,,,-0.0792731754317026,-0.1212101658226307,0.0061044618882563,False,False,-0.0199130063879291,-0.5613481946593815,-0.3638771146017964,-0.1573663512488015,0.0269000231280946,0.9553967664209768,-1.480243080394452,-0.4543751687547493,66.66666666666667,67.74193548387098,9,11.937096774193549,14.874193548387098,17.811290322580646,20.748387096774195,ACCUMULATE,1.0,1.0,1.0
2024-11-30,9233.5712890625,-0.0195242204611665,-61684676556.71001,-0.0266463317967227,0.0864732646399388,0.1510328972556505,7114.26611328125,0.0864732646399388,0.0205904049063372,0.0658828597336016,0.0458978179465466,0.0669389588400344,9486.34765625,-0.0266463317967226,9233.5712890625,0.0,BBCA.JK,WEAK,2024-11,,,,,,-0.1869437874322015,-0.0320738084327856,0.009868084464927,False,False,-0.0335918157239221,-0.3569928021405754,0.1145836455401673,0.3453094767173951,0.7280839383848501,1.2412241128598058,-1.3767981023012992,-0.0685322680282883,36.50793650793651,37.09677419354839,9,10.404838709677419,11.80967741935484,13.214516129032258,14.619354838709679,AVOID,1.0,1.0,1.0
2024-12-31,8933.4794921875,-0.032500079057219,-46551093584.46001,-0.0582804029639634,-0.0203269759437291,0.0582251042939987,7079.90478515625,-0.0203269759437291,0.0023115252195358,-0.0226385011632649,0.0012345582167283,-0.0885213608968665,9486.34765625,-0.0582804029639634,8933.4794921875,0.0,BBCA.JK,WEAK,2024-12,,,,,,-0.1042581901655184,-0.0819821295615657,0.0126197632634807,False,False,-0.0238095850977617,-0.4965541617179336,0.2516991836680241,-0.1604064993486572,-0.9497096947680406,0.9809108172086414,-1.131049779862196,-0.3136137407477279,58.730158730158735,59.67741935483871,10,12.483870967741936,14.967741935483872,17.451612903225808,19.935483870967744,WATCH,1.0,1.0,1.0
2025-01-31,8725.7236328125,-0.0232558724242537,-224634939933.29,-0.0734505195128137,-0.0757048376441944,0.0173802467839734,7109.19580078125,-0.0757048376441944,-0.0202000013324539,-0.0555048363117405,-0.0120797677955979,-0.0328663351484755,9486.34765625,-0.0801809137720531,8725.7236328125,0.0,BBCA.JK,WEAK,2025-01,,,,,,-0.0388566966599104,-0.1079046103603751,0.0066802381313762,False,False,-0.1216617203232419,-0.4998621120355867,0.4140093766447347,-0.0722961284304448,0.1791567003527066,0.8742470242030064,-1.4297167092725684,-0.1652710471953307,47.61904761904761,48.38709677419354,10,11.919354838709676,13.838709677419354,15.75806451612903,17.677419354838708,WATCH,1.0,1.0,1.0
2025-02-28,7779.28271484375,-0.1084656078734516,-406975054584.93,-0.1575001187180313,-0.1799496500933701,-0.1228220405733534,6270.59716796875,-0.1799496500933701,-0.1825295911859588,0.0025799410925886,-0.0389117876268596,0.0580847774043291,9486.34765625,-0.1799496500933702,7779.28271484375,0.0,BBCA.JK,AVOID,2025-02,,,,,,0.1304779389211489,-0.0121990152579176,0.0467563114098427,False,False,0.0384108835765868,-0.3581425476871323,-0.0874841795899948,0.0015325112059168,0.1173056994751587,0.6421252295365758,-0.6547686984927892,-0.1871278158437178,52.38095238095239,53.22580645161291,10,12.161290322580646,14.322580645161292,16.483870967741936,18.645161290322584,WATCH,1.0,1.0,1.0
2025-03-31,8090.02783203125,0.0399452145625924,79854364586.18996,-0.0944146858896205,-0.1471925629142209,-0.1260310230827425,6510.6201171875,-0.1471925629142209,-0.1351379715602036,-0.0120545913540172,-0.0140061655430878,-0.0146345324466058,9486.34765625,-0.1471925629142209,7779.28271484375,0.0399452145625924,BBCA.JK,AVOID,2025-03,,,,,,0.0201728733391722,-0.1147540818158936,0.0744768964487021,False,False,0.0368272084774019,-0.1678313933394665,0.2034279645622648,0.2442177385497689,0.3875544988872016,0.7425412575561507,-0.3567231568724955,0.0626056532782639,42.85714285714286,43.54838709677419,10,11.67741935483871,13.35483870967742,15.032258064516128,16.70967741935484,WATCH,1.0,1.0,1.0
2025-04-30,8399.3525390625,0.0382353081415276,-841549603786.08,-0.0374033269312705,-0.1081065526494748,-0.0671522947668498,6766.794921875,-0.1081065526494748,-0.1065780421879354,-0.0015285104615394,0.0107597689379728,0.0105260808924777,9486.34765625,-0.1145852077718596,7779.28271484375,0.0797078402917002,BBCA.JK,WATCH,2025-04,,,,,,-0.066465292010404,-0.0351906622494517,0.0851957107251159,False,False,0.0611702133465658,-0.4651157344362662,-0.1080815486048123,0.1508099909963114,-0.2061680544162844,0.6604641679662527,-0.6130158696064042,-0.2237155791153301,55.55555555555556,56.4516129032258,10,12.32258064516129,14.64516129032258,16.967741935483872,19.29032258064516,WATCH,1.0,1.0,1.0
2025-05-31,8946.619140625,0.0651558080241723,255871948173.4,0.1500570770559399,-0.0310770491128827,0.0527088816348892,7175.81884765625,-0.0310770491128827,0.008652014613298,-0.0397290637261807,0.0056973525449279,-0.0382005532646413,9486.34765625,-0.0568952915476805,8090.02783203125,0.1058823685627143,BBCA.JK,WEAK,2025-05,,,,,,-0.1640866408864216,-0.1359516998410768,0.01507321640408,False,False,-0.0835735436136748,-0.4688052781196561,-0.2017745289891049,-0.1986317071149776,-0.4139418565678309,0.7586424682935577,-1.0737720442877303,-0.38967167364118,68.25396825396825,69.35483870967741,10,12.96774193548387,15.93548387096774,18.90322580645161,21.87096774193548,ACCUMULATE,1.0,1.0,1.0
2025-06-30,8256.5869140625,-0.0771277077649574,-340932695238.84,0.0205881964177903,-0.0757703175696496,-0.0945571120908919,6927.67919921875,-0.0757703175696496,-0.0215010781298439,-0.0542692394398057,-0.0434700767611728,-0.0145401757136249,9486.34765625,-0.1296347958929465,8256.5869140625,0.0,BBCA.JK,WEAK,2025-06,,,,,,-0.1377048578098527,-0.0672481945699474,0.0755843211456439,False,False,-0.0483383491006275,-0.5217410603201096,-0.531328388224861,-0.3380765249765232,-0.3959613811118897,0.3994190915493825,-0.3551031720037946,-0.4586425948703643,63.49206349206349,64.51612903225805,10,12.725806451612902,15.451612903225804,18.177419354838705,20.90322580645161,ACCUMULATE,1.0,1.0,1.0
2025-07-31,7875.8798828125,-0.0461094923619813,-85799266793.39,-0.0623229771360958,-0.0973952173782148,-0.1657267659034705,7484.3369140625,-0.0973952173782148,0.0527684317317613,-0.1501636491099762,-0.1683616557825999,-0.0958944096701704,9486.34765625,-0.169766893623855,7875.8798828125,0.0,BBCA.JK,AVOID,2025-07,,,,,,0.0293255017254207,-0.1108995042352098,0.0748183306662678,False,False,-0.0247677265233028,-0.4865762091166061,-0.4884248766895039,-0.5366576764645481,-0.5748992440920355,0.0096656275345811,-0.3069166252320043,-0.4880134479671466,84.375,85.71428571428571,10,13.785714285714285,17.57142857142857,21.357142857142854,25.142857142857142,BUY,1.0,1.0,1.0
2025-08-31,7685.52685546875,-0.0241691125532724,-149059624244.11,-0.1409574125526206,-0.0120519928136951,-0.1898328910173131,7830.4931640625,-0.0120519928136951,0.2487635474436083,-0.2608155402573034,-0.2321908076961,-0.1106518911473272,9486.34765625,-0.1898328910173131,7685.52685546875,0.0,BBCA.JK,AVOID,2025-08,,,,,,0.0241691125532724,-0.1180446555585965,0.0266086538546233,False,False,-0.0590164349148267,-0.4843905703207889,-0.8130558600141434,-0.69114219022544,-0.308100662115408,-0.2148996680376031,-0.6630984482152433,-0.6245822781786329,90.625,92.06349206349206,10,14.103174603174605,18.20634920634921,22.30952380952381,26.412698412698415,BUY,1.0,1.0,1.0
2025-09-30,7257.23095703125,-0.0557275911582743,-440009136507.53,-0.121037417450201,-0.1029411631567774,-0.2349815524365813,8061.06201171875,-0.1029411631567774,0.2381404331114653,-0.3410815962682428,-0.2846395098547994,-0.0802660560109393,9417.439453125,-0.2293838475783272,7257.23095703125,0.0,BBCA.JK,AVOID,2025-09,,,,,,0.0619287706791885,-0.1251520863614341,0.0161752159309031,False,False,0.1055718062115144,-0.6786775019791188,-0.8121624399085939,-0.7146857011906914,-0.3948447546206546,-0.8588491214974702,-0.8251115119518629,-0.7121847494617038,92.1875,93.65079365079364,10,14.182539682539684,18.365079365079367,22.547619047619044,26.73015873015873,BUY,1.0,1.0,1.0
2025-10-31,8113.82177734375,0.1180327352655881,1742289737727.28,0.0302114681878922,-0.0339943775893254,-0.1384259152681538,8163.875,-0.0339943775893254,0.2064611229178325,-0.240455500507158,-0.0605832266180965,0.1006260957610848,9233.5712890625,-0.1212693850152144,7257.23095703125,0.118032735265588,BBCA.JK,WATCH,2025-10,,,,,,-0.1444614092673573,-0.3869780815972221,0.092565250979951,False,False,-0.0302114681878922,-0.0967048559853576,-0.3401749263413866,-0.5403027151180969,0.6541934457405343,-0.2395831737101039,-0.2766569675653854,-0.2013708299041277,39.0625,39.682539682539684,10,11.484126984126984,12.968253968253968,14.452380952380953,15.936507936507937,AVOID,1.0,1.0,1.0
2025-11-30,7875.8798828125,-0.0293255017254207,-114602623774.58002,0.0247677265233028,-0.1196808806748533,-0.1470386011811307,8508.7060546875,-0.1196808806748533,0.1857470534483454,-0.3054279341231988,-0.0618440457387061,-0.0649724336160407,8946.619140625,-0.1196808806748533,7257.23095703125,0.0852458643584802,BBCA.JK,WEAK,2025-11,,,,,,-0.1457360798283122,-0.3817333127741227,0.0936341919158861,False,False,-0.018037922094086,0.0726437244479546,-0.2011871187133821,-0.6337439942342348,0.1093227262229533,-0.0405808633762224,-0.0793898628884623,-0.162318530793026,43.75,44.44444444444444,10,11.722222222222221,13.444444444444445,15.166666666666666,16.88888888888889,WATCH,1.0,1.0,1.0
2025-12-31,7736.33251953125,-0.0177183204108767,-180422253776.77,0.0660171304091978,-0.0630108300132056,-0.1340067969824275,8646.9384765625,-0.0630108300132056,0.2481724727579237,-0.3111833027711294,-0.0066626807610963,-0.0057553686479305,8946.619140625,-0.1352786568948771,7736.33251953125,0.0,BBCA.JK,WEAK,2025-12,,,,,,-0.199431398376938,,0.0819324170525538,False,False,,-0.384142802700988,0.0183829748721281,-0.5890423347002577,-0.0124434064528151,-0.2317716232091038,-0.0477375607165116,-0.2335545120056421,50.0,50.79365079365079,10,12.03968253968254,14.079365079365079,16.11904761904762,18.158730158730158,WATCH,1.0,1.0,1.0
